主ID	掉落库ID	概率	掉落类型	掉落ID	最小掉落	最大掉落
1521	51705	6000	2	4020023	0	5
1522	51708	6000	2	4020024	0	5
1523	51800	6000	2	4080003	0	1
1524	51800	6000	2	4080002	0	2
1525	51800	6000	2	4080001	0	2
1526	51800	4000	2	4090006	0	3
1527	51801	6000	2	4020025	0	5
1528	51801	2000	2	4020018	0	3
1529	51805	6000	2	4020026	0	5
1530	51805	2000	2	4020016	0	3
1531	51808	6000	2	4020027	0	5
1532	51808	2000	2	4020017	0	3
1533	51900	6000	2	4080003	0	1
1534	51900	6000	2	4080002	0	3
1535	51900	4000	2	4090006	0	3
1536	51901	6000	2	4020028	0	5
1537	51905	6000	2	4020029	0	5
1538	51908	6000	2	4020030	0	5
1539	52000	6000	2	4080003	0	1
1540	52000	6000	2	4080002	0	3
1541	52000	6000	2	4080001	0	1
1542	52000	4000	2	4090006	0	3
1543	52001	6000	2	4020031	0	5
1544	52001	2000	2	4020021	0	3
1545	52005	6000	2	4020032	0	5
1546	52005	2000	2	4020019	0	3
1547	52008	6000	2	4020033	0	5
1548	52008	2000	2	4020020	0	3
1549	60100	10000	2	4080001	1	1
1550	60200	10000	2	4080001	2	2
1551	60300	10000	2	4080002	1	1
1552	60400	10000	2	4080002	1	1
1553	60400	10000	2	4080001	1	1
1554	60500	10000	2	4080002	1	1
1555	60500	10000	2	4080001	2	2
1556	60600	10000	2	4080002	2	2
1557	60700	10000	2	4080002	2	2
1558	60700	10000	2	4080001	1	1
1559	60800	10000	2	4080002	2	2
1560	60800	10000	2	4080001	2	2
1561	60900	10000	2	4080002	3	3
1562	61000	10000	2	4080003	1	1
1563	61100	10000	2	4080003	1	1
1564	61100	10000	2	4080001	1	1
1565	61200	10000	2	4080003	1	1
1566	61200	10000	2	4080001	2	2
1567	61300	10000	2	4080003	1	1
1568	61300	10000	2	4080002	1	1
1569	61400	10000	2	4080003	1	1
1570	61400	10000	2	4080002	1	1
1571	61400	10000	2	4080001	1	1
1572	61500	10000	2	4080003	1	1
1573	61500	10000	2	4080002	1	1
1574	61500	10000	2	4080001	2	2
1575	61600	10000	2	4080003	1	1
1576	61600	10000	2	4080002	2	2
1577	61700	10000	2	4080003	1	1
1578	61700	10000	2	4080002	2	2
1579	61700	10000	2	4080001	1	1
1580	61800	10000	2	4080003	1	1
1581	61800	10000	2	4080002	2	2
1582	61800	10000	2	4080001	2	2
1583	61900	10000	2	4080003	1	1
1584	61900	10000	2	4080002	3	3
1585	62000	10000	2	4080003	2	2
1586	70100	10000	2	4080001	2	2
1587	70200	10000	2	4080002	1	1
1588	70200	10000	2	4080001	1	1
1589	70300	10000	2	4080002	2	2
1590	70400	10000	2	4080002	2	2
1591	70400	10000	2	4080001	2	2
1592	70500	10000	2	4080003	1	1
1593	70600	10000	2	4080003	1	1
1594	70600	10000	2	4080001	2	2
1595	70700	10000	2	4080003	1	1
1596	70700	10000	2	4080002	1	1
1597	70700	10000	2	4080001	1	1
1598	70800	10000	2	4080003	1	1
1599	70800	10000	2	4080002	2	2
1600	70900	10000	2	4080003	1	1
1601	70900	10000	2	4080002	2	2
1602	70900	10000	2	4080001	2	2
1603	71000	10000	2	4080003	2	2
1604	71100	10000	2	4080001	2	2
1605	71100	10000	2	4080003	2	2
1606	71200	10000	2	4080003	2	2
1607	71200	10000	2	4080002	1	1
1608	71200	10000	2	4080001	1	1
1609	71300	10000	2	4080003	2	2
1610	71300	10000	2	4080002	2	2
1611	71400	10000	2	4080003	2	2
1612	71400	10000	2	4080002	2	2
1613	71400	10000	2	4080001	2	2
1614	71500	10000	2	4080004	1	1
1615	71600	10000	2	4080004	1	1
1616	71600	10000	2	4080001	2	2
1617	71700	10000	2	4080004	1	1
1618	71700	10000	2	4080002	1	1
1619	71700	10000	2	4080001	1	1
1620	71800	10000	2	4080004	1	1
1621	71800	10000	2	4080002	2	2
1622	71900	10000	2	4080004	1	1
1623	71900	10000	2	4080002	2	2
1624	71900	10000	2	4080001	2	2
1625	72000	10000	2	4080004	4	4
1626	75000	10000	2	4020000	0	4
1627	80101	6000	2	4070028	0	1
1628	80101	10000	2	4030001	1	1
1629	80100	7500	2	4020001	0	2
1630	80100	7500	2	4020002	0	2
1631	80100	7500	2	4020003	0	2
1632	75001	6000	2	4080001	0	2
1633	75001	4000	2	4090006	0	2
1634	80102	6000	2	4070018	0	1
1635	80102	10000	2	4030001	1	1
1636	80103	10000	2	4030001	1	1
1637	75002	6000	2	4080001	0	1
1638	75002	6000	2	4080002	0	1
1639	75002	4000	2	4090006	0	2
1640	80201	10000	2	4030001	1	1
1641	80202	10000	1	603	1	1
1642	80203	10000	2	4030001	1	1
1643	80204	10000	1	604	1	1
1644	75003	6000	2	4080002	0	2
1645	75003	4000	2	4090006	0	2
1646	80301	10000	2	4030002	1	1
1647	80302	10000	1	605	1	1
1648	80303	10000	1	606	1	1
1649	80304	10000	1	607	1	1
1650	80400	7500	2	4020004	0	2
1651	80400	7500	2	4020005	0	2
1652	80400	7500	2	4020006	0	2
1653	80400	5000	2	4020001	0	2
1654	80400	5000	2	4020002	0	2
1655	80400	5000	2	4020003	0	2
1656	75004	6000	2	4080002	0	2
1657	75004	6000	2	4080001	0	2
1658	75004	4000	2	4090006	0	2
1659	75004	4000	2	4090007	0	1
1660	80401	10000	1	608	1	1
1661	80402	10000	1	609	1	1
1662	80403	10000	1	610	1	1
1663	80404	10000	1	611	1	1
1664	80500	7500	2	4020004	0	2
1665	80500	7500	2	4020005	0	2
1666	80500	7500	2	4020006	0	2
1667	75005	6000	2	4080003	0	1
1668	75005	4000	2	4090006	0	2
1669	75005	4000	2	4090007	0	1
1670	80501	10000	2	4030003	1	1
1671	80502	10000	1	612	1	1
1672	80503	10000	1	613	1	1
1673	80504	10000	1	614	1	1
1674	80505	10000	1	615	1	1
1675	80600	7500	2	4020007	0	2
1676	80600	7500	2	4020008	0	2
1677	80600	7500	2	4020009	0	2
1678	80600	5000	2	4020004	0	2
1679	80600	5000	2	4020005	0	2
1680	80600	5000	2	4020006	0	2
1681	75006	6000	2	4080003	0	1
1682	75006	6000	2	4080001	0	2
1683	75006	4000	2	4090006	0	2
1684	75006	4000	2	4090007	0	1
1685	80601	10000	2	4030003	1	1
1686	80602	10000	1	616	1	1
1687	80603	10000	1	617	1	1
1688	80604	10000	1	618	1	1
1689	80605	10000	1	619	1	1
1690	75007	6000	2	4080001	0	1
1691	75007	6000	2	4080002	0	1
1692	75007	6000	2	4080003	0	1
1693	75007	4000	2	4090006	0	2
1694	75007	4000	2	4090007	0	1
1695	80701	10000	2	4030004	1	1
1696	80702	10000	1	620	1	1
1697	80703	10000	1	621	1	1
1698	80704	10000	1	622	1	1
1699	80705	10000	1	623	1	1
1700	80800	7500	2	4020010	0	2
1701	80800	7500	2	4020011	0	2
1702	80800	7500	2	4020012	0	2
1703	80800	5000	2	4020001	0	2
1704	80800	5000	2	4020002	0	2
1705	80800	5000	2	4020003	0	2
1706	75008	6000	2	4080002	0	2
1707	75008	6000	2	4080003	0	1
1708	75008	4000	2	4090006	0	2
1709	75008	4000	2	4090007	0	2
1710	80801	10000	2	4030005	1	1
1711	80802	10000	1	624	1	1
1712	80803	10000	1	625	1	1
1713	80804	10000	1	626	1	1
1714	80805	10000	1	627	1	1
1715	80900	7500	2	4020010	0	2
1716	80900	7500	2	4020011	0	2
1717	80900	7500	2	4020012	0	2
1718	80900	5000	2	4020007	0	2
1719	80900	5000	2	4020008	0	2
1720	80900	5000	2	4020009	0	2
1721	80900	2500	2	4020004	0	2
1722	80900	2500	2	4020005	0	2
1723	80900	2500	2	4020006	0	2
1724	75009	6000	2	4080003	0	1
1725	75009	6000	2	4080002	0	2
1726	75009	6000	2	4080001	0	2
1727	75009	4000	2	4090006	0	2
1728	75009	4000	2	4090007	0	2
1729	80901	10000	1	628	1	1
1730	80902	10000	1	629	1	1
1731	80903	10000	1	630	1	1
1732	80904	10000	1	631	1	1
1733	80905	10000	1	632	1	1
1734	81000	7500	2	4020013	0	2
1735	81000	7500	2	4020014	0	2
1736	81000	7500	2	4020015	0	2
1737	81000	5000	2	4020010	0	2
1738	81000	5000	2	4020011	0	2
1739	81000	5000	2	4020012	0	2
1740	75010	6000	2	4080003	0	2
1741	75010	4000	2	4090006	0	2
1742	75010	4000	2	4090007	0	2
1743	81001	10000	2	4030007	1	1
1744	81002	10000	1	633	1	1
1745	81003	10000	1	634	1	1
1746	81004	10000	1	635	1	1
1747	81005	10000	1	636	1	1
1748	75011	6000	2	4080003	0	2
1749	75011	6000	2	4080001	0	2
1750	75011	4000	2	4090006	0	2
1751	75011	4000	2	4090007	0	2
1752	81101	10000	2	4030008	1	1
1753	81102	10000	1	637	1	1
1754	81103	10000	1	638	1	1
1755	81104	10000	1	639	1	1
1756	81105	10000	1	640	1	1
1757	81200	7500	2	4020016	0	2
1758	81200	7500	2	4020017	0	2
1759	81200	7500	2	4020018	0	2
1760	81200	5000	2	4020007	0	2
1761	81200	5000	2	4020008	0	2
1762	81200	5000	2	4020009	0	2
1763	75012	6000	2	4080003	0	2
1764	75012	6000	2	4080002	0	1
1765	75012	6000	2	4080001	0	1
1766	75012	4000	2	4090006	0	2
1767	75012	4000	2	4090007	0	2
1768	81201	10000	1	641	1	1
1769	81202	10000	1	642	1	1
1770	81203	10000	1	643	1	1
1771	81204	10000	1	644	1	1
1772	81205	10000	1	645	1	1
1773	81300	7500	2	4020016	0	2
1774	81300	7500	2	4020017	0	2
1775	81300	7500	2	4020018	0	2
1776	81300	5000	2	4020013	0	2
1777	81300	5000	2	4020014	0	2
1778	81300	5000	2	4020015	0	2
1779	81300	2500	2	4020007	0	2
1780	81300	2500	2	4020008	0	2
1781	81300	2500	2	4020009	0	2
1782	75013	6000	2	4080003	0	2
1783	75013	6000	2	4080002	0	2
1784	75013	4000	2	4090006	0	2
1785	75013	4000	2	4090007	0	2
1786	81301	10000	1	646	1	1
1787	81302	10000	1	647	1	1
1788	81303	10000	1	648	1	1
1789	81304	10000	1	649	1	1
1790	81305	10000	1	650	1	1
1791	81400	7500	2	4020019	0	2
1792	81400	7500	2	4020020	0	2
1793	81400	7500	2	4020021	0	2
1794	81400	5000	2	4020010	0	2
1795	81400	5000	2	4020011	0	2
1796	81400	5000	2	4020012	0	2
1797	75014	6000	2	4080003	0	2
1798	75014	6000	2	4080002	0	2
1799	75014	6000	2	4080001	0	2
1800	75014	4000	2	4090006	0	2
1801	75014	4000	2	4090007	0	2
1802	81401	10000	2	4030011	1	1
1803	81402	10000	1	651	1	1
1804	81403	10000	1	652	1	1
1805	81404	10000	1	653	1	1
1806	81405	10000	1	654	1	1
1807	75015	6000	2	4080003	0	3
1808	75015	4000	2	4090006	0	2
1809	75015	4000	2	4090007	0	2
1810	81501	10000	1	655	1	1
1811	81502	10000	1	656	1	1
1812	81503	10000	1	657	1	1
1813	81504	10000	1	658	1	1
1814	81505	10000	1	659	1	1
1815	81600	7500	2	4020022	0	2
1816	81600	7500	2	4020023	0	2
1817	81600	7500	2	4020024	0	2
1818	81600	5000	2	4020016	0	2
1819	81600	5000	2	4020017	0	2
1820	81600	5000	2	4020018	0	2
1821	81600	2500	2	4020013	0	2
1822	81600	2500	2	4020014	0	2
1823	81600	2500	2	4020015	0	2
1824	75016	6000	2	4080003	0	3
1825	75016	6000	2	4080001	0	2
1826	75016	4000	2	4090006	0	2
1827	75016	4000	2	4090007	0	2
1828	81601	10000	2	4030013	1	1
1829	81602	10000	1	660	1	1
1830	81603	10000	1	661	1	1
1831	81604	10000	1	662	1	1
1832	81605	10000	1	663	1	1
1833	81700	7500	2	4020022	0	2
1834	81700	7500	2	4020023	0	2
1835	81700	7500	2	4020024	0	2
1836	75017	6000	2	4080003	0	3
1837	75017	6000	2	4080002	0	1
1838	75017	6000	2	4080001	0	1
1839	75017	4000	2	4090006	0	2
1840	75017	4000	2	4090007	0	2
1841	81701	10000	1	664	1	1
1842	81702	10000	1	665	1	1
1843	81703	10000	1	666	1	1
1844	81704	10000	1	667	1	1
1845	81705	10000	1	668	1	1
1846	81800	7500	2	4020025	0	2
1847	81800	7500	2	4020026	0	2
1848	81800	7500	2	4020027	0	2
1849	81800	5000	2	4020016	0	2
1850	81800	5000	2	4020017	0	2
1851	81800	5000	2	4020018	0	2
1852	75018	6000	2	4080003	0	3
1853	75018	6000	2	4080002	0	2
1854	75018	4000	2	4090006	0	2
1855	75018	4000	2	4090007	0	2
1856	81801	10000	2	4030015	1	1
1857	81802	10000	1	669	1	1
1858	81803	10000	2	4030015	1	1
1859	81804	10000	1	670	1	1
1860	81805	10000	1	671	1	1
1861	81900	7500	2	4020028	0	2
1862	81900	7500	2	4020029	0	2
1863	81900	7500	2	4020030	0	2
1864	81900	5000	2	4020019	0	2
1865	81900	5000	2	4020020	0	2
1866	81900	5000	2	4020021	0	2
1867	75019	6000	2	4080003	0	3
1868	75019	6000	2	4080002	0	2
1869	75019	6000	2	4080001	0	2
1870	75019	4000	2	4090006	0	2
1871	75019	4000	2	4090007	0	2
1872	81901	10000	2	4030016	1	1
1873	81902	10000	1	672	1	1
1874	81903	10000	2	4030016	1	1
1875	81904	10000	1	673	1	1
1876	81905	10000	1	674	1	1
1877	82000	7500	2	4020031	0	2
1878	82000	7500	2	4020032	0	2
1879	82000	7500	2	4020033	0	2
1880	82000	5000	2	4020019	0	2
1881	82000	5000	2	4020020	0	2
1882	82000	5000	2	4020021	0	2
1883	75020	6000	2	4080003	0	4
1884	75020	4000	2	4090006	0	2
1885	75020	4000	2	4090007	0	2
1886	82001	10000	2	4030017	1	1
1887	82002	10000	1	675	1	1
1888	82003	10000	2	4030017	1	1
1889	82004	10000	1	676	1	1
1890	82005	10000	1	677	1	1
1891	90101	10000	2	4070004	10	10
1892	90101	10000	2	4020000	5	5
1893	90101	10000	2	2	50	50
1894	90101	10000	2	1	6000	6000
1895	90101	10000	2	4020001	5	5
1896	90101	10000	2	4020002	5	5
1897	90101	10000	2	4020003	5	5
1898	90201	10000	2	4070028	1	1
1899	90201	10000	2	4020000	5	5
1900	90201	10000	2	2	10	10
1901	90201	10000	2	1	8000	8000
1902	90202	10000	2	4070028	1	1
1903	90202	10000	2	4020000	5	5
1904	90202	10000	2	2	60	60
1905	90202	10000	2	1	12000	12000
1906	90203	10000	2	4070028	1	1
1907	90203	10000	2	4020000	5	5
1908	90203	10000	2	2	60	60
1909	90203	10000	2	1	12000	12000
1910	90301	10000	2	4070028	1	1
1911	90301	10000	2	4020000	10	10
1912	90301	10000	2	2	10	10
1913	90301	10000	2	1	10000	10000
1914	90302	10000	2	4070028	1	1
1915	90302	10000	2	4020000	10	10
1916	90302	10000	2	2	30	30
1917	90302	10000	2	1	16000	16000
1918	90303	10000	2	4070028	1	1
1919	90303	10000	2	4020000	10	10
1920	90303	10000	2	2	60	60
1921	90303	10000	2	1	16000	16000
1922	90401	10000	2	4070028	1	1
1923	90401	10000	2	4020000	10	10
1924	90401	10000	2	2	10	10
1925	90401	10000	2	1	12000	12000
1926	90402	10000	2	4070028	1	1
1927	90402	10000	2	4020000	10	10
1928	90402	10000	2	2	30	30
1929	90402	10000	2	1	20000	20000
1930	90403	10000	2	4070028	1	1
1931	90403	10000	2	4020000	10	10
1932	90403	10000	2	2	60	60
1933	90403	10000	2	1	20000	20000
1934	90501	10000	2	4070028	1	1
1935	90501	10000	2	4020000	10	10
1936	90501	10000	2	2	10	10
1937	90501	10000	2	1	14000	14000
1938	90502	10000	2	4070028	1	1
1939	90502	10000	2	4020000	10	10
1940	90502	10000	2	2	30	30
1941	90502	10000	2	1	22000	22000
1942	90503	10000	2	4070028	1	1
1943	90503	10000	2	4020000	10	10
1944	90503	10000	2	2	60	60
1945	90503	10000	2	1	24000	24000
1946	20201	10000	2	4010019	1	1
1947	20202	10000	2	4040003	1	1
1948	20203	10000	2	4010006	1	1
1949	20204	10000	2	4040002	1	1
1950	20205	10000	2	4070019	5	5
1951	20206	10000	2	4040001	1	1
1952	20207	10000	2	4070006	5	5
1953	20208	10000	2	4110203	5	5
1954	20209	10000	2	4070027	5	5
1955	20210	10000	2	4090010	30	30
1956	20211	10000	2	4070024	5	5
1957	20212	10000	2	4080004	5	5
1958	20213	10000	2	4070023	5	5
1959	20214	10000	2	4040003	1	1
1960	20215	10000	2	4090008	30	30
1961	20216	10000	2	4110203	3	3
1962	20217	10000	2	4080002	10	10
1963	20218	10000	2	4040003	1	1
1964	20219	10000	2	4080003	15	15
1965	20220	10000	2	4010003	1	1
1966	20221	10000	2	4050003	1	1
1967	20222	10000	2	4010010	1	1
1968	20223	10000	2	4050002	1	1
1969	20224	10000	2	4070003	5	5
1970	20225	10000	2	4050001	1	1
1971	20226	10000	2	4070010	5	5
1972	20227	10000	2	4110203	3	3
1973	20228	10000	2	4070005	5	5
1974	20229	10000	2	4090010	30	30
1975	20230	10000	2	4070017	5	5
1976	20231	10000	2	4080004	5	5
1977	20232	10000	2	4070025	5	5
1978	20233	10000	2	4050003	1	1
1979	20234	10000	2	4110203	1	1
1980	20235	10000	2	4080004	5	5
1981	20236	10000	2	4090009	30	30
1982	20237	10000	2	4090008	30	30
1983	20238	10000	2	4070009	5	5
1984	20239	10000	2	4020000	100	100
1985	20240	10000	2	4070022	5	5
1986	20241	10000	2	4020000	60	60
1987	20242	10000	2	4070028	5	5
1988	20243	10000	2	4020000	20	20
1989	20244	10000	2	4070021	5	5
1990	20245	10000	1	678	1	1
1991	20245	10000	1	679	1	1
1992	20245	10000	1	680	1	1
1993	20245	10000	1	681	1	1
1994	20245	10000	1	682	1	1
1995	20245	10000	1	683	1	1
1996	20245	10000	1	684	1	1
1997	20245	10000	1	685	1	1
1998	20245	10000	1	686	1	1
1999	20245	10000	1	687	1	1
2000	20245	10000	1	688	1	1
2001	20245	10000	1	689	1	1
2002	20245	10000	1	690	1	1
2003	20246	10000	2	4100002	5	5
2004	20247	10000	2	4090010	5	5
2005	20248	10000	1	691	1	1
2006	20249	10000	2	4020000	10	10
2007	20250	10000	1	691	1	1
2008	20251	10000	2	4020000	20	20
2009	20252	10000	2	4020000	10	10
2010	20253	10000	1	693	1	1
2011	20253	10000	1	694	1	1
2012	20253	10000	1	695	1	1
2013	20253	10000	1	696	1	1
2014	20253	10000	1	697	1	1
2015	20253	10000	1	698	1	1
2016	20253	10000	1	699	1	1
2017	20253	10000	1	700	1	1
2018	20253	10000	1	701	1	1
2019	20253	10000	1	702	1	1
2020	20253	10000	1	703	1	1
2021	20253	10000	1	704	1	1
2022	20265	10000	1	705	1	1
2023	20266	10000	2	4070005	1	1
2024	20266	10000	2	1	2000	2000
2025	20266	10000	2	4050001	1	1
2026	20266	10000	2	4080002	10	10
2027	20267	10000	2	4070005	1	1
2028	20267	10000	2	1	3000	3000
2029	20267	10000	2	4050001	1	1
2030	20267	10000	2	4080002	10	10
2031	20268	10000	2	4070005	1	1
2032	20268	10000	2	1	4000	4000
2033	20268	10000	2	4050001	1	1
2034	20268	10000	2	4080002	10	10
2035	20269	10000	2	4070005	1	1
2036	20269	10000	2	1	5000	5000
2037	20269	10000	2	4050001	1	1
2038	20269	10000	2	4080002	10	10
2039	20270	10000	2	4070005	1	1
2040	20270	10000	2	1	6000	6000
2041	20270	10000	2	4050001	1	1
2042	20270	10000	2	4080002	10	10
2043	20271	10000	2	4070005	1	1
2044	20271	10000	2	1	7000	7000
2045	20271	10000	2	4050001	1	1
2046	20271	10000	2	4080002	10	10
2047	20272	10000	2	4070005	1	1
2048	20272	10000	2	1	8000	8000
2049	20272	10000	2	4050001	1	1
2050	20272	10000	2	4080002	10	10
2051	20273	10000	2	4070005	1	1
2052	20273	10000	2	1	9000	9000
2053	20273	10000	2	4050001	1	1
2054	20273	10000	2	4080002	10	10
2055	20274	10000	2	4070005	1	1
2056	20274	10000	2	1	10000	10000
2057	20274	10000	2	4050001	2	2
2058	20274	10000	2	4080002	10	10
2059	20275	10000	2	4070005	1	1
2060	20275	10000	2	1	11000	11000
2061	20275	10000	2	4050001	2	2
2062	20275	10000	2	4080002	10	10
2063	20276	10000	2	4070005	1	1
2064	20276	10000	2	1	12000	12000
2065	20276	10000	2	4050001	2	2
2066	20276	10000	2	4080002	10	10
2067	20277	10000	2	4070005	1	1
2068	20277	10000	2	1	13000	13000
2069	20277	10000	2	4050001	2	2
2070	20277	10000	2	4080002	10	10
2071	20278	10000	2	4070005	1	1
2072	20278	10000	2	1	14000	14000
2073	20278	10000	2	4050001	2	2
2074	20278	10000	2	4080002	10	10
2075	20279	10000	2	4070005	1	1
2076	20279	10000	2	1	15000	15000
2077	20279	10000	2	4050001	3	3
2078	20279	10000	2	4080002	10	10
2079	20280	10000	2	4070005	1	1
2080	20280	10000	2	1	16000	16000
2081	20280	10000	2	4050001	3	3
2082	20280	10000	2	4080002	10	10
2083	20281	10000	2	4070005	1	1
2084	20281	10000	2	1	17000	17000
2085	20281	10000	2	4050001	3	3
2086	20281	10000	2	4080002	10	10
2087	20282	10000	2	4070005	1	1
2088	20282	10000	2	1	18000	18000
2089	20282	10000	2	4050001	3	3
2090	20282	10000	2	4080002	10	10
2091	20283	10000	2	4070005	1	1
2092	20283	10000	2	1	19000	19000
2093	20283	10000	2	4050001	3	3
2094	20283	10000	2	4080002	10	10
2095	20284	10000	2	4070008	1	1
2096	20284	10000	2	1	20000	20000
2097	20284	10000	2	4050001	4	4
2098	20284	10000	2	4080002	10	10
2099	20285	10000	2	4070008	1	1
2100	20285	10000	2	1	21000	21000
2101	20285	10000	2	4050001	4	4
2102	20285	10000	2	4080002	10	10
2103	20286	10000	2	4070008	1	1
2104	20286	10000	2	1	22000	22000
2105	20286	10000	2	4050001	4	4
2106	20286	10000	2	4080002	10	10
2107	20287	10000	2	4070008	1	1
2108	20287	10000	2	1	23000	23000
2109	20287	10000	2	4050001	4	4
2110	20287	10000	2	4080002	10	10
2111	20288	10000	2	4070008	1	1
2112	20288	10000	2	1	24000	24000
2113	20288	10000	2	4050001	4	4
2114	20288	10000	2	4080002	10	10
2115	20289	10000	2	4070008	1	1
2116	20289	10000	2	1	25000	25000
2117	20289	10000	2	4050001	5	5
2118	20289	10000	2	4080002	10	10
2119	20290	10000	2	4070008	1	1
2120	20290	10000	2	1	26000	26000
2121	20290	10000	2	4050001	5	5
2122	20290	10000	2	4080002	10	10
2123	20291	10000	2	4070008	1	1
2124	20291	10000	2	1	27000	27000
2125	20291	10000	2	4050001	5	5
2126	20291	10000	2	4080002	10	10
2127	20292	10000	2	4070008	1	1
2128	20292	10000	2	1	28000	28000
2129	20292	10000	2	4050001	5	5
2130	20292	10000	2	4080002	10	10
2131	20293	10000	2	4070008	1	1
2132	20293	10000	2	1	29000	29000
2133	20293	10000	2	4050001	5	5
2134	20293	10000	2	4080002	10	10
2135	20294	10000	2	4070008	1	1
2136	20294	10000	2	1	30000	30000
2137	20294	10000	2	4050001	6	6
2138	20294	10000	2	4080002	10	10
2139	20295	10000	2	4070008	1	1
2140	20295	10000	2	1	31000	31000
2141	20295	10000	2	4050001	6	6
2142	20295	10000	2	4080002	10	10
2143	20296	10000	2	4070008	1	1
2144	20296	10000	2	1	32000	32000
2145	20296	10000	2	4050001	6	6
2146	20296	10000	2	4080002	10	10
2147	20297	10000	2	4070008	1	1
2148	20297	10000	2	1	33000	33000
2149	20297	10000	2	4050001	6	6
2150	20297	10000	2	4080002	10	10
2151	20298	10000	2	4070008	1	1
2152	20298	10000	2	1	34000	34000
2153	20298	10000	2	4050001	6	6
2154	20298	10000	2	4080002	10	10
2155	20299	10000	2	4070008	1	1
2156	20299	10000	2	1	35000	35000
2157	20299	10000	2	4050001	7	7
2158	20299	10000	2	4080002	10	10
2159	20300	10000	2	4070008	1	1
2160	20300	10000	2	1	36000	36000
2161	20300	10000	2	4050001	7	7
2162	20300	10000	2	4080002	10	10
2163	20301	10000	2	4070008	1	1
2164	20301	10000	2	1	37000	37000
2165	20301	10000	2	4050001	7	7
2166	20301	10000	2	4080002	10	10
2167	20302	10000	2	4070008	1	1
2168	20302	10000	2	1	38000	38000
2169	20302	10000	2	4050001	7	7
2170	20302	10000	2	4080002	10	10
2171	20303	10000	2	4070008	1	1
2172	20303	10000	2	1	39000	39000
2173	20303	10000	2	4050001	7	7
2174	20303	10000	2	4080002	10	10
2175	20304	10000	2	4070008	1	1
2176	20304	10000	2	1	40000	40000
2177	20304	10000	2	4050001	8	8
2178	20304	10000	2	4080002	10	10
2179	20305	10000	2	4070008	1	1
2180	20305	10000	2	1	41000	41000
2181	20305	10000	2	4050001	8	8
2182	20305	10000	2	4080002	10	10
2183	20306	10000	2	4070008	1	1
2184	20306	10000	2	1	42000	42000
2185	20306	10000	2	4050001	8	8
2186	20306	10000	2	4080002	10	10
2187	20307	10000	2	4070008	1	1
2188	20307	10000	2	1	43000	43000
2189	20307	10000	2	4050001	8	8
2190	20307	10000	2	4080002	10	10
2191	20308	10000	2	4070008	1	1
2192	20308	10000	2	1	44000	44000
2193	20308	10000	2	4050001	8	8
2194	20308	10000	2	4080002	10	10
2195	20309	10000	2	4070008	1	1
2196	20309	10000	2	1	45000	45000
2197	20309	10000	2	4050001	9	9
2198	20309	10000	2	4080002	10	10
2199	20310	10000	2	4070008	1	1
2200	20310	10000	2	1	46000	46000
2201	20310	10000	2	4050001	9	9
2202	20310	10000	2	4080002	10	10
2203	20311	10000	2	4070008	1	1
2204	20311	10000	2	1	47000	47000
2205	20311	10000	2	4050001	9	9
2206	20311	10000	2	4080002	10	10
2207	20312	10000	2	4070008	1	1
2208	20312	10000	2	1	48000	48000
2209	20312	10000	2	4050001	9	9
2210	20312	10000	2	4080002	10	10
2211	20313	10000	2	4070008	1	1
2212	20313	10000	2	1	49000	49000
2213	20313	10000	2	4050001	9	9
2214	20313	10000	2	4080002	10	10
2215	20314	10000	2	4070008	1	1
2216	20314	10000	2	1	50000	50000
2217	20314	10000	2	4050001	10	10
2218	20314	10000	2	4080002	10	10
2219	20315	10000	2	2	50	50
2220	20315	10000	2	1	5000	5000
2221	20316	10000	2	2	60	60
2222	20316	10000	2	1	5000	5000
2223	20317	10000	2	2	60	60
2224	20317	10000	2	1	6000	6000
2225	20318	10000	2	2	60	60
2226	20318	10000	2	1	6000	6000
2227	20319	10000	2	2	60	60
2228	20319	10000	2	1	8000	8000
2229	20320	10000	2	2	60	60
2230	20320	10000	2	1	8000	8000
2231	20321	10000	2	2	60	60
2232	20321	10000	2	1	10000	10000
2233	20322	10000	2	2	60	60
2234	20322	10000	2	1	10000	10000
2235	20323	10000	2	2	80	80
2236	20323	10000	2	1	12000	12000
2237	20324	10000	2	2	80	80
2238	20324	10000	2	1	12000	12000
2239	20325	10000	2	2	80	80
2240	20325	10000	2	1	14000	14000
2241	20326	10000	2	2	80	80
2242	20326	10000	2	1	14000	14000
2243	20327	10000	2	2	80	80
2244	20327	10000	2	1	16000	16000
2245	20328	10000	2	2	100	100
2246	20328	10000	2	4100007	1	1
2247	20329	10000	2	2	100	100
2248	20329	10000	2	1	18000	18000
2249	20330	10000	2	2	100	100
2250	20330	10000	2	1	18000	18000
2251	20331	10000	2	2	100	100
2252	20331	10000	2	4100007	1	1
2253	20332	10000	2	2	100	100
2254	20332	10000	2	1	25000	25000
2255	20333	10000	2	2	100	100
2256	20333	10000	2	1	27500	27500
2257	20334	10000	2	2	100	100
2258	20334	10000	2	4100004	1	1
2259	20335	10000	2	2	100	100
2260	20335	10000	2	1	32500	32500
2261	20336	10000	2	2	100	100
2262	20336	10000	2	1	35000	35000
2263	20337	10000	2	2	100	100
2264	20337	10000	2	1	37500	37500
2265	20338	10000	2	2	100	100
2266	20338	10000	2	4100004	1	1
2267	20339	10000	2	2	110	110
2268	20339	10000	2	1	42500	42500
2269	20340	10000	2	2	120	120
