主ID	掉落库ID	概率	掉落类型	掉落ID	最小掉落	最大掉落
1521	51705	6000	2	4020023	0	5
1522	51708	6000	2	4020024	0	5
1523	51800	6000	2	4080003	0	1
1524	51800	6000	2	4080002	0	2
1525	51800	6000	2	4080001	0	2
1526	51800	4000	2	4090006	0	3
1527	51801	6000	2	4020025	0	5
1528	51801	2000	2	4020018	0	3
1529	51805	6000	2	4020026	0	5
1530	51805	2000	2	4020016	0	3
1531	51808	6000	2	4020027	0	5
1532	51808	2000	2	4020017	0	3
1533	51900	6000	2	4080003	0	1
1534	51900	6000	2	4080002	0	3
1535	51900	4000	2	4090006	0	3
1536	51901	6000	2	4020028	0	5
1537	51905	6000	2	4020029	0	5
1538	51908	6000	2	4020030	0	5
1539	52000	6000	2	4080003	0	1
1540	52000	6000	2	4080002	0	3
1541	52000	6000	2	4080001	0	1
1542	52000	4000	2	4090006	0	3
1543	52001	6000	2	4020031	0	5
1544	52001	2000	2	4020021	0	3
1545	52005	6000	2	4020032	0	5
1546	52005	2000	2	4020019	0	3
1547	52008	6000	2	4020033	0	5
1548	52008	2000	2	4020020	0	3
1549	60100	10000	2	4080001	1	1
1550	60200	10000	2	4080001	2	2
1551	60300	10000	2	4080002	1	1
1552	60400	10000	2	4080002	1	1
1553	60400	10000	2	4080001	1	1
1554	60500	10000	2	4080002	1	1
1555	60500	10000	2	4080001	2	2
1556	60600	10000	2	4080002	2	2
1557	60700	10000	2	4080002	2	2
1558	60700	10000	2	4080001	1	1
1559	60800	10000	2	4080002	2	2
1560	60800	10000	2	4080001	2	2
1561	60900	10000	2	4080002	3	3
1562	61000	10000	2	4080003	1	1
1563	61100	10000	2	4080003	1	1
1564	61100	10000	2	4080001	1	1
1565	61200	10000	2	4080003	1	1
1566	61200	10000	2	4080001	2	2
1567	61300	10000	2	4080003	1	1
1568	61300	10000	2	4080002	1	1
1569	61400	10000	2	4080003	1	1
1570	61400	10000	2	4080002	1	1
1571	61400	10000	2	4080001	1	1
1572	61500	10000	2	4080003	1	1
1573	61500	10000	2	4080002	1	1
1574	61500	10000	2	4080001	2	2
1575	61600	10000	2	4080003	1	1
1576	61600	10000	2	4080002	2	2
1577	61700	10000	2	4080003	1	1
1578	61700	10000	2	4080002	2	2
1579	61700	10000	2	4080001	1	1
1580	61800	10000	2	4080003	1	1
1581	61800	10000	2	4080002	2	2
1582	61800	10000	2	4080001	2	2
1583	61900	10000	2	4080003	1	1
1584	61900	10000	2	4080002	3	3
1585	62000	10000	2	4080003	2	2
1586	70100	10000	2	4080001	2	2
1587	70200	10000	2	4080002	1	1
1588	70200	10000	2	4080001	1	1
1589	70300	10000	2	4080002	2	2
1590	70400	10000	2	4080002	2	2
1591	70400	10000	2	4080001	2	2
1592	70500	10000	2	4080003	1	1
1593	70600	10000	2	4080003	1	1
1594	70600	10000	2	4080001	2	2
1595	70700	10000	2	4080003	1	1
1596	70700	10000	2	4080002	1	1
1597	70700	10000	2	4080001	1	1
1598	70800	10000	2	4080003	1	1
1599	70800	10000	2	4080002	2	2
1600	70900	10000	2	4080003	1	1
1601	70900	10000	2	4080002	2	2
1602	70900	10000	2	4080001	2	2
1603	71000	10000	2	4080003	2	2
1604	71100	10000	2	4080001	2	2
1605	71100	10000	2	4080003	2	2
1606	71200	10000	2	4080003	2	2
1607	71200	10000	2	4080002	1	1
1608	71200	10000	2	4080001	1	1
1609	71300	10000	2	4080003	2	2
1610	71300	10000	2	4080002	2	2
1611	71400	10000	2	4080003	2	2
1612	71400	10000	2	4080002	2	2
1613	71400	10000	2	4080001	2	2
1614	71500	10000	2	4080004	1	1
1615	71600	10000	2	4080004	1	1
1616	71600	10000	2	4080001	2	2
1617	71700	10000	2	4080004	1	1
1618	71700	10000	2	4080002	1	1
1619	71700	10000	2	4080001	1	1
1620	71800	10000	2	4080004	1	1
1621	71800	10000	2	4080002	2	2
1622	71900	10000	2	4080004	1	1
1623	71900	10000	2	4080002	2	2
1624	71900	10000	2	4080001	2	2
1625	72000	10000	2	4080004	4	4
1626	75000	10000	2	4020000	0	4
1627	80101	10000	1	601	1	1
1628	80100	7500	2	4020001	0	2
1629	80100	7500	2	4020002	0	2
1630	80100	7500	2	4020003	0	2
1631	75001	6000	2	4080001	0	2
1632	75001	4000	2	4090006	0	2
1633	80102	10000	1	602	1	1
1634	80103	10000	2	4030001	1	1
1635	75002	6000	2	4080001	0	1
1636	75002	6000	2	4080002	0	1
1637	75002	4000	2	4090006	0	2
1638	80201	10000	2	4030001	1	1
1639	80202	10000	1	603	1	1
1640	80203	10000	2	4030001	1	1
1641	80204	10000	1	604	1	1
1642	75003	6000	2	4080002	0	2
1643	75003	4000	2	4090006	0	2
1644	80301	10000	2	4030002	1	1
1645	80302	10000	1	605	1	1
1646	80303	10000	1	606	1	1
1647	80304	10000	1	607	1	1
1648	80400	7500	2	4020004	0	2
1649	80400	7500	2	4020005	0	2
1650	80400	7500	2	4020006	0	2
1651	80400	5000	2	4020001	0	2
1652	80400	5000	2	4020002	0	2
1653	80400	5000	2	4020003	0	2
1654	75004	6000	2	4080002	0	2
1655	75004	6000	2	4080001	0	2
1656	75004	4000	2	4090006	0	2
1657	75004	4000	2	4090007	0	1
1658	80401	10000	1	608	1	1
1659	80402	10000	1	609	1	1
1660	80403	10000	1	610	1	1
1661	80404	10000	1	611	1	1
1662	80500	7500	2	4020004	0	2
1663	80500	7500	2	4020005	0	2
1664	80500	7500	2	4020006	0	2
1665	75005	6000	2	4080003	0	1
1666	75005	4000	2	4090006	0	2
1667	75005	4000	2	4090007	0	1
1668	80501	10000	2	4030003	1	1
1669	80502	10000	1	612	1	1
1670	80503	10000	1	613	1	1
1671	80504	10000	1	614	1	1
1672	80505	10000	1	615	1	1
1673	80600	7500	2	4020007	0	2
1674	80600	7500	2	4020008	0	2
1675	80600	7500	2	4020009	0	2
1676	80600	5000	2	4020004	0	2
1677	80600	5000	2	4020005	0	2
1678	80600	5000	2	4020006	0	2
1679	75006	6000	2	4080003	0	1
1680	75006	6000	2	4080001	0	2
1681	75006	4000	2	4090006	0	2
1682	75006	4000	2	4090007	0	1
1683	80601	10000	2	4030003	1	1
1684	80602	10000	1	616	1	1
1685	80603	10000	1	617	1	1
1686	80604	10000	1	618	1	1
1687	80605	10000	1	619	1	1
1688	75007	6000	2	4080001	0	1
1689	75007	6000	2	4080002	0	1
1690	75007	6000	2	4080003	0	1
1691	75007	4000	2	4090006	0	2
1692	75007	4000	2	4090007	0	1
1693	80701	10000	2	4030004	1	1
1694	80702	10000	1	620	1	1
1695	80703	10000	1	621	1	1
1696	80704	10000	1	622	1	1
1697	80705	10000	1	623	1	1
1698	80800	7500	2	4020010	0	2
1699	80800	7500	2	4020011	0	2
1700	80800	7500	2	4020012	0	2
1701	80800	5000	2	4020001	0	2
1702	80800	5000	2	4020002	0	2
1703	80800	5000	2	4020003	0	2
1704	75008	6000	2	4080002	0	2
1705	75008	6000	2	4080003	0	1
1706	75008	4000	2	4090006	0	2
1707	75008	4000	2	4090007	0	2
1708	80801	10000	2	4030005	1	1
1709	80802	10000	1	624	1	1
1710	80803	10000	1	625	1	1
1711	80804	10000	1	626	1	1
1712	80805	10000	1	627	1	1
1713	80900	7500	2	4020010	0	2
1714	80900	7500	2	4020011	0	2
1715	80900	7500	2	4020012	0	2
1716	80900	5000	2	4020007	0	2
1717	80900	5000	2	4020008	0	2
1718	80900	5000	2	4020009	0	2
1719	80900	2500	2	4020004	0	2
1720	80900	2500	2	4020005	0	2
1721	80900	2500	2	4020006	0	2
1722	75009	6000	2	4080003	0	1
1723	75009	6000	2	4080002	0	2
1724	75009	6000	2	4080001	0	2
1725	75009	4000	2	4090006	0	2
1726	75009	4000	2	4090007	0	2
1727	80901	10000	1	628	1	1
1728	80902	10000	1	629	1	1
1729	80903	10000	1	630	1	1
1730	80904	10000	1	631	1	1
1731	80905	10000	1	632	1	1
1732	81000	7500	2	4020013	0	2
1733	81000	7500	2	4020014	0	2
1734	81000	7500	2	4020015	0	2
1735	81000	5000	2	4020010	0	2
1736	81000	5000	2	4020011	0	2
1737	81000	5000	2	4020012	0	2
1738	75010	6000	2	4080003	0	2
1739	75010	4000	2	4090006	0	2
1740	75010	4000	2	4090007	0	2
1741	81001	10000	2	4030007	1	1
1742	81002	10000	1	633	1	1
1743	81003	10000	1	634	1	1
1744	81004	10000	1	635	1	1
1745	81005	10000	1	636	1	1
1746	75011	6000	2	4080003	0	2
1747	75011	6000	2	4080001	0	2
1748	75011	4000	2	4090006	0	2
1749	75011	4000	2	4090007	0	2
1750	81101	10000	2	4030008	1	1
1751	81102	10000	1	637	1	1
1752	81103	10000	1	638	1	1
1753	81104	10000	1	639	1	1
1754	81105	10000	1	640	1	1
1755	81200	7500	2	4020016	0	2
1756	81200	7500	2	4020017	0	2
1757	81200	7500	2	4020018	0	2
1758	81200	5000	2	4020007	0	2
1759	81200	5000	2	4020008	0	2
1760	81200	5000	2	4020009	0	2
1761	75012	6000	2	4080003	0	2
1762	75012	6000	2	4080002	0	1
1763	75012	6000	2	4080001	0	1
1764	75012	4000	2	4090006	0	2
1765	75012	4000	2	4090007	0	2
1766	81201	10000	1	641	1	1
1767	81202	10000	1	642	1	1
1768	81203	10000	1	643	1	1
1769	81204	10000	1	644	1	1
1770	81205	10000	1	645	1	1
1771	81300	7500	2	4020016	0	2
1772	81300	7500	2	4020017	0	2
1773	81300	7500	2	4020018	0	2
1774	81300	5000	2	4020013	0	2
1775	81300	5000	2	4020014	0	2
1776	81300	5000	2	4020015	0	2
1777	81300	2500	2	4020007	0	2
1778	81300	2500	2	4020008	0	2
1779	81300	2500	2	4020009	0	2
1780	75013	6000	2	4080003	0	2
1781	75013	6000	2	4080002	0	2
1782	75013	4000	2	4090006	0	2
1783	75013	4000	2	4090007	0	2
1784	81301	10000	1	646	1	1
1785	81302	10000	1	647	1	1
1786	81303	10000	1	648	1	1
1787	81304	10000	1	649	1	1
1788	81305	10000	1	650	1	1
1789	81400	7500	2	4020019	0	2
1790	81400	7500	2	4020020	0	2
1791	81400	7500	2	4020021	0	2
1792	81400	5000	2	4020010	0	2
1793	81400	5000	2	4020011	0	2
1794	81400	5000	2	4020012	0	2
1795	75014	6000	2	4080003	0	2
1796	75014	6000	2	4080002	0	2
1797	75014	6000	2	4080001	0	2
1798	75014	4000	2	4090006	0	2
1799	75014	4000	2	4090007	0	2
1800	81401	10000	2	4030011	1	1
1801	81402	10000	1	651	1	1
1802	81403	10000	1	652	1	1
1803	81404	10000	1	653	1	1
1804	81405	10000	1	654	1	1
1805	75015	6000	2	4080003	0	3
1806	75015	4000	2	4090006	0	2
1807	75015	4000	2	4090007	0	2
1808	81501	10000	1	655	1	1
1809	81502	10000	1	656	1	1
1810	81503	10000	1	657	1	1
1811	81504	10000	1	658	1	1
1812	81505	10000	1	659	1	1
1813	81600	7500	2	4020022	0	2
1814	81600	7500	2	4020023	0	2
1815	81600	7500	2	4020024	0	2
1816	81600	5000	2	4020016	0	2
1817	81600	5000	2	4020017	0	2
1818	81600	5000	2	4020018	0	2
1819	81600	2500	2	4020013	0	2
1820	81600	2500	2	4020014	0	2
1821	81600	2500	2	4020015	0	2
1822	75016	6000	2	4080003	0	3
1823	75016	6000	2	4080001	0	2
1824	75016	4000	2	4090006	0	2
1825	75016	4000	2	4090007	0	2
1826	81601	10000	2	4030013	1	1
1827	81602	10000	1	660	1	1
1828	81603	10000	1	661	1	1
1829	81604	10000	1	662	1	1
1830	81605	10000	1	663	1	1
1831	81700	7500	2	4020022	0	2
1832	81700	7500	2	4020023	0	2
1833	81700	7500	2	4020024	0	2
1834	75017	6000	2	4080003	0	3
1835	75017	6000	2	4080002	0	1
1836	75017	6000	2	4080001	0	1
1837	75017	4000	2	4090006	0	2
1838	75017	4000	2	4090007	0	2
1839	81701	10000	1	664	1	1
1840	81702	10000	1	665	1	1
1841	81703	10000	1	666	1	1
1842	81704	10000	1	667	1	1
1843	81705	10000	1	668	1	1
1844	81800	7500	2	4020025	0	2
1845	81800	7500	2	4020026	0	2
1846	81800	7500	2	4020027	0	2
1847	81800	5000	2	4020016	0	2
1848	81800	5000	2	4020017	0	2
1849	81800	5000	2	4020018	0	2
1850	75018	6000	2	4080003	0	3
1851	75018	6000	2	4080002	0	2
1852	75018	4000	2	4090006	0	2
1853	75018	4000	2	4090007	0	2
1854	81801	10000	2	4030015	1	1
1855	81802	10000	1	669	1	1
1856	81803	10000	2	4030015	1	1
1857	81804	10000	1	670	1	1
1858	81805	10000	1	671	1	1
1859	81900	7500	2	4020028	0	2
1860	81900	7500	2	4020029	0	2
1861	81900	7500	2	4020030	0	2
1862	81900	5000	2	4020019	0	2
1863	81900	5000	2	4020020	0	2
1864	81900	5000	2	4020021	0	2
1865	75019	6000	2	4080003	0	3
1866	75019	6000	2	4080002	0	2
1867	75019	6000	2	4080001	0	2
1868	75019	4000	2	4090006	0	2
1869	75019	4000	2	4090007	0	2
1870	81901	10000	2	4030016	1	1
1871	81902	10000	1	672	1	1
1872	81903	10000	2	4030016	1	1
1873	81904	10000	1	673	1	1
1874	81905	10000	1	674	1	1
1875	82000	7500	2	4020031	0	2
1876	82000	7500	2	4020032	0	2
1877	82000	7500	2	4020033	0	2
1878	82000	5000	2	4020019	0	2
1879	82000	5000	2	4020020	0	2
1880	82000	5000	2	4020021	0	2
1881	75020	6000	2	4080003	0	4
1882	75020	4000	2	4090006	0	2
1883	75020	4000	2	4090007	0	2
1884	82001	10000	2	4030017	1	1
1885	82002	10000	1	675	1	1
1886	82003	10000	2	4030017	1	1
1887	82004	10000	1	676	1	1
1888	82005	10000	1	677	1	1
1889	90101	10000	2	4070004	10	10
1890	90101	10000	2	4020000	5	5
1891	90101	10000	2	2	50	50
1892	90101	10000	2	1	6000	6000
1893	90201	10000	2	4070028	1	1
1894	90201	10000	2	4020000	5	5
1895	90201	10000	2	2	10	10
1896	90201	10000	2	1	8000	8000
1897	90202	10000	2	4070028	1	1
1898	90202	10000	2	4020000	5	5
1899	90202	10000	2	2	60	60
1900	90202	10000	2	1	12000	12000
1901	90203	10000	2	4070028	1	1
1902	90203	10000	2	4020000	5	5
1903	90203	10000	2	2	60	60
1904	90203	10000	2	1	12000	12000
1905	90301	10000	2	4070028	1	1
1906	90301	10000	2	4020000	10	10
1907	90301	10000	2	2	10	10
1908	90301	10000	2	1	10000	10000
1909	90302	10000	2	4070028	1	1
1910	90302	10000	2	4020000	10	10
1911	90302	10000	2	2	30	30
1912	90302	10000	2	1	16000	16000
1913	90303	10000	2	4070028	1	1
1914	90303	10000	2	4020000	10	10
1915	90303	10000	2	2	60	60
1916	90303	10000	2	1	16000	16000
1917	90401	10000	2	4070028	1	1
1918	90401	10000	2	4020000	10	10
1919	90401	10000	2	2	10	10
1920	90401	10000	2	1	12000	12000
1921	90402	10000	2	4070028	1	1
1922	90402	10000	2	4020000	10	10
1923	90402	10000	2	2	30	30
1924	90402	10000	2	1	20000	20000
1925	90403	10000	2	4070028	1	1
1926	90403	10000	2	4020000	10	10
1927	90403	10000	2	2	60	60
1928	90403	10000	2	1	20000	20000
1929	90501	10000	2	4070028	1	1
1930	90501	10000	2	4020000	10	10
1931	90501	10000	2	2	10	10
1932	90501	10000	2	1	14000	14000
1933	90502	10000	2	4070028	1	1
1934	90502	10000	2	4020000	10	10
1935	90502	10000	2	2	30	30
1936	90502	10000	2	1	22000	22000
1937	90503	10000	2	4070028	1	1
1938	90503	10000	2	4020000	10	10
1939	90503	10000	2	2	60	60
1940	90503	10000	2	1	24000	24000
1941	20201	10000	2	4010019	1	1
1942	20202	10000	2	4040003	1	1
1943	20203	10000	2	4010006	1	1
1944	20204	10000	2	4040002	1	1
1945	20205	10000	2	4070019	5	5
1946	20206	10000	2	4040001	1	1
1947	20207	10000	2	4070006	5	5
1948	20208	10000	2	4110203	5	5
1949	20209	10000	2	4070027	5	5
1950	20210	10000	2	4090010	30	30
1951	20211	10000	2	4070024	5	5
1952	20212	10000	2	4080004	5	5
1953	20213	10000	2	4070023	5	5
1954	20214	10000	2	4040003	1	1
1955	20215	10000	2	4090008	30	30
1956	20216	10000	2	4110203	3	3
1957	20217	10000	2	4080002	10	10
1958	20218	10000	2	4040003	1	1
1959	20219	10000	2	4080003	15	15
1960	20220	10000	2	4010003	1	1
1961	20221	10000	2	4050003	1	1
1962	20222	10000	2	4010010	1	1
1963	20223	10000	2	4050002	1	1
1964	20224	10000	2	4070003	5	5
1965	20225	10000	2	4050001	1	1
1966	20226	10000	2	4070010	5	5
1967	20227	10000	2	4110203	3	3
1968	20228	10000	2	4070005	5	5
1969	20229	10000	2	4090010	30	30
1970	20230	10000	2	4070017	5	5
1971	20231	10000	2	4080004	5	5
1972	20232	10000	2	4070025	5	5
1973	20233	10000	2	4050003	1	1
1974	20234	10000	2	4110203	1	1
1975	20235	10000	2	4080004	5	5
1976	20236	10000	2	4090009	30	30
1977	20237	10000	2	4090008	30	30
1978	20238	10000	2	4070009	5	5
1979	20239	10000	2	4020000	100	100
1980	20240	10000	2	4070022	5	5
1981	20241	10000	2	4020000	60	60
1982	20242	10000	2	4070028	5	5
1983	20243	10000	2	4020000	20	20
1984	20244	10000	2	4070021	5	5
1985	20245	10000	1	678	1	1
1986	20245	10000	1	679	1	1
1987	20245	10000	1	680	1	1
1988	20245	10000	1	681	1	1
1989	20245	10000	1	682	1	1
1990	20245	10000	1	683	1	1
1991	20245	10000	1	684	1	1
1992	20245	10000	1	685	1	1
1993	20245	10000	1	686	1	1
1994	20245	10000	1	687	1	1
1995	20245	10000	1	688	1	1
1996	20245	10000	1	689	1	1
1997	20245	10000	1	690	1	1
1998	20246	10000	2	4100002	5	5
1999	20247	10000	2	4090010	5	5
2000	20248	10000	1	691	1	1
2001	20249	10000	2	4020000	10	10
2002	20250	10000	1	691	1	1
2003	20251	10000	2	4020000	20	20
2004	20252	10000	1	692	1	1
2005	20253	10000	1	693	1	1
2006	20253	10000	1	694	1	1
2007	20253	10000	1	695	1	1
2008	20253	10000	1	696	1	1
2009	20253	10000	1	697	1	1
2010	20253	10000	1	698	1	1
2011	20253	10000	1	699	1	1
2012	20253	10000	1	700	1	1
2013	20253	10000	1	701	1	1
2014	20253	10000	1	702	1	1
2015	20253	10000	1	703	1	1
2016	20253	10000	1	704	1	1
2017	20265	10000	1	705	1	1
2018	20266	10000	2	4070005	1	1
2019	20266	10000	2	1	2000	2000
2020	20266	10000	2	4050001	1	1
2021	20266	10000	2	4080002	10	10
2022	20267	10000	2	4070005	1	1
2023	20267	10000	2	1	3000	3000
2024	20267	10000	2	4050001	1	1
2025	20267	10000	2	4080002	10	10
2026	20268	10000	2	4070005	1	1
2027	20268	10000	2	1	4000	4000
2028	20268	10000	2	4050001	1	1
2029	20268	10000	2	4080002	10	10
2030	20269	10000	2	4070005	1	1
2031	20269	10000	2	1	5000	5000
2032	20269	10000	2	4050001	1	1
2033	20269	10000	2	4080002	10	10
2034	20270	10000	2	4070005	1	1
2035	20270	10000	2	1	6000	6000
2036	20270	10000	2	4050001	1	1
2037	20270	10000	2	4080002	10	10
2038	20271	10000	2	4070005	1	1
2039	20271	10000	2	1	7000	7000
2040	20271	10000	2	4050001	1	1
2041	20271	10000	2	4080002	10	10
2042	20272	10000	2	4070005	1	1
2043	20272	10000	2	1	8000	8000
2044	20272	10000	2	4050001	1	1
2045	20272	10000	2	4080002	10	10
2046	20273	10000	2	4070005	1	1
2047	20273	10000	2	1	9000	9000
2048	20273	10000	2	4050001	1	1
2049	20273	10000	2	4080002	10	10
2050	20274	10000	2	4070005	1	1
2051	20274	10000	2	1	10000	10000
2052	20274	10000	2	4050001	2	2
2053	20274	10000	2	4080002	10	10
2054	20275	10000	2	4070005	1	1
2055	20275	10000	2	1	11000	11000
2056	20275	10000	2	4050001	2	2
2057	20275	10000	2	4080002	10	10
2058	20276	10000	2	4070005	1	1
2059	20276	10000	2	1	12000	12000
2060	20276	10000	2	4050001	2	2
2061	20276	10000	2	4080002	10	10
2062	20277	10000	2	4070005	1	1
2063	20277	10000	2	1	13000	13000
2064	20277	10000	2	4050001	2	2
2065	20277	10000	2	4080002	10	10
2066	20278	10000	2	4070005	1	1
2067	20278	10000	2	1	14000	14000
2068	20278	10000	2	4050001	2	2
2069	20278	10000	2	4080002	10	10
2070	20279	10000	2	4070005	1	1
2071	20279	10000	2	1	15000	15000
2072	20279	10000	2	4050001	3	3
2073	20279	10000	2	4080002	10	10
2074	20280	10000	2	4070005	1	1
2075	20280	10000	2	1	16000	16000
2076	20280	10000	2	4050001	3	3
2077	20280	10000	2	4080002	10	10
2078	20281	10000	2	4070005	1	1
2079	20281	10000	2	1	17000	17000
2080	20281	10000	2	4050001	3	3
2081	20281	10000	2	4080002	10	10
2082	20282	10000	2	4070005	1	1
2083	20282	10000	2	1	18000	18000
2084	20282	10000	2	4050001	3	3
2085	20282	10000	2	4080002	10	10
2086	20283	10000	2	4070005	1	1
2087	20283	10000	2	1	19000	19000
2088	20283	10000	2	4050001	3	3
2089	20283	10000	2	4080002	10	10
2090	20284	10000	2	4070008	1	1
2091	20284	10000	2	1	20000	20000
2092	20284	10000	2	4050001	4	4
2093	20284	10000	2	4080002	10	10
2094	20285	10000	2	4070008	1	1
2095	20285	10000	2	1	21000	21000
2096	20285	10000	2	4050001	4	4
2097	20285	10000	2	4080002	10	10
2098	20286	10000	2	4070008	1	1
2099	20286	10000	2	1	22000	22000
2100	20286	10000	2	4050001	4	4
2101	20286	10000	2	4080002	10	10
2102	20287	10000	2	4070008	1	1
2103	20287	10000	2	1	23000	23000
2104	20287	10000	2	4050001	4	4
2105	20287	10000	2	4080002	10	10
2106	20288	10000	2	4070008	1	1
2107	20288	10000	2	1	24000	24000
2108	20288	10000	2	4050001	4	4
2109	20288	10000	2	4080002	10	10
2110	20289	10000	2	4070008	1	1
2111	20289	10000	2	1	25000	25000
2112	20289	10000	2	4050001	5	5
2113	20289	10000	2	4080002	10	10
2114	20290	10000	2	4070008	1	1
2115	20290	10000	2	1	26000	26000
2116	20290	10000	2	4050001	5	5
2117	20290	10000	2	4080002	10	10
2118	20291	10000	2	4070008	1	1
2119	20291	10000	2	1	27000	27000
2120	20291	10000	2	4050001	5	5
2121	20291	10000	2	4080002	10	10
2122	20292	10000	2	4070008	1	1
2123	20292	10000	2	1	28000	28000
2124	20292	10000	2	4050001	5	5
2125	20292	10000	2	4080002	10	10
2126	20293	10000	2	4070008	1	1
2127	20293	10000	2	1	29000	29000
2128	20293	10000	2	4050001	5	5
2129	20293	10000	2	4080002	10	10
2130	20294	10000	2	4070008	1	1
2131	20294	10000	2	1	30000	30000
2132	20294	10000	2	4050001	6	6
2133	20294	10000	2	4080002	10	10
2134	20295	10000	2	4070008	1	1
2135	20295	10000	2	1	31000	31000
2136	20295	10000	2	4050001	6	6
2137	20295	10000	2	4080002	10	10
2138	20296	10000	2	4070008	1	1
2139	20296	10000	2	1	32000	32000
2140	20296	10000	2	4050001	6	6
2141	20296	10000	2	4080002	10	10
2142	20297	10000	2	4070008	1	1
2143	20297	10000	2	1	33000	33000
2144	20297	10000	2	4050001	6	6
2145	20297	10000	2	4080002	10	10
2146	20298	10000	2	4070008	1	1
2147	20298	10000	2	1	34000	34000
2148	20298	10000	2	4050001	6	6
2149	20298	10000	2	4080002	10	10
2150	20299	10000	2	4070008	1	1
2151	20299	10000	2	1	35000	35000
2152	20299	10000	2	4050001	7	7
2153	20299	10000	2	4080002	10	10
2154	20300	10000	2	4070008	1	1
2155	20300	10000	2	1	36000	36000
2156	20300	10000	2	4050001	7	7
2157	20300	10000	2	4080002	10	10
2158	20301	10000	2	4070008	1	1
2159	20301	10000	2	1	37000	37000
2160	20301	10000	2	4050001	7	7
2161	20301	10000	2	4080002	10	10
2162	20302	10000	2	4070008	1	1
2163	20302	10000	2	1	38000	38000
2164	20302	10000	2	4050001	7	7
2165	20302	10000	2	4080002	10	10
2166	20303	10000	2	4070008	1	1
2167	20303	10000	2	1	39000	39000
2168	20303	10000	2	4050001	7	7
2169	20303	10000	2	4080002	10	10
2170	20304	10000	2	4070008	1	1
2171	20304	10000	2	1	40000	40000
2172	20304	10000	2	4050001	8	8
2173	20304	10000	2	4080002	10	10
2174	20305	10000	2	4070008	1	1
2175	20305	10000	2	1	41000	41000
2176	20305	10000	2	4050001	8	8
2177	20305	10000	2	4080002	10	10
2178	20306	10000	2	4070008	1	1
2179	20306	10000	2	1	42000	42000
2180	20306	10000	2	4050001	8	8
2181	20306	10000	2	4080002	10	10
2182	20307	10000	2	4070008	1	1
2183	20307	10000	2	1	43000	43000
2184	20307	10000	2	4050001	8	8
2185	20307	10000	2	4080002	10	10
2186	20308	10000	2	4070008	1	1
2187	20308	10000	2	1	44000	44000
2188	20308	10000	2	4050001	8	8
2189	20308	10000	2	4080002	10	10
2190	20309	10000	2	4070008	1	1
2191	20309	10000	2	1	45000	45000
2192	20309	10000	2	4050001	9	9
2193	20309	10000	2	4080002	10	10
2194	20310	10000	2	4070008	1	1
2195	20310	10000	2	1	46000	46000
2196	20310	10000	2	4050001	9	9
2197	20310	10000	2	4080002	10	10
2198	20311	10000	2	4070008	1	1
2199	20311	10000	2	1	47000	47000
2200	20311	10000	2	4050001	9	9
2201	20311	10000	2	4080002	10	10
2202	20312	10000	2	4070008	1	1
2203	20312	10000	2	1	48000	48000
2204	20312	10000	2	4050001	9	9
2205	20312	10000	2	4080002	10	10
2206	20313	10000	2	4070008	1	1
2207	20313	10000	2	1	49000	49000
2208	20313	10000	2	4050001	9	9
2209	20313	10000	2	4080002	10	10
2210	20314	10000	2	4070008	1	1
2211	20314	10000	2	1	50000	50000
2212	20314	10000	2	4050001	10	10
2213	20314	10000	2	4080002	10	10
2214	20315	10000	2	2	50	50
2215	20315	10000	2	1	5000	5000
2216	20316	10000	2	2	60	60
2217	20316	10000	2	1	5000	5000
2218	20317	10000	2	2	60	60
2219	20317	10000	2	1	6000	6000
2220	20318	10000	2	2	60	60
2221	20318	10000	2	1	6000	6000
2222	20319	10000	2	2	60	60
2223	20319	10000	2	1	8000	8000
2224	20320	10000	2	2	60	60
2225	20320	10000	2	1	8000	8000
2226	20321	10000	2	2	60	60
2227	20321	10000	2	1	10000	10000
2228	20322	10000	2	2	60	60
2229	20322	10000	2	1	10000	10000
2230	20323	10000	2	2	80	80
2231	20323	10000	2	1	12000	12000
2232	20324	10000	2	2	80	80
2233	20324	10000	2	1	12000	12000
2234	20325	10000	2	2	80	80
2235	20325	10000	2	1	14000	14000
2236	20326	10000	2	2	80	80
2237	20326	10000	2	1	14000	14000
2238	20327	10000	2	2	80	80
2239	20327	10000	2	1	16000	16000
2240	20328	10000	2	2	100	100
2241	20328	10000	2	4100007	1	1
2242	20329	10000	2	2	100	100
2243	20329	10000	2	1	18000	18000
2244	20330	10000	2	2	100	100
2245	20330	10000	2	1	18000	18000
2246	20331	10000	2	2	100	100
2247	20331	10000	2	4100007	1	1
2248	20332	10000	2	2	100	100
2249	20332	10000	2	1	25000	25000
2250	20333	10000	2	2	100	100
2251	20333	10000	2	1	27500	27500
2252	20334	10000	2	2	100	100
2253	20334	10000	2	4100004	1	1
2254	20335	10000	2	2	100	100
2255	20335	10000	2	1	32500	32500
2256	20336	10000	2	2	100	100
2257	20336	10000	2	1	35000	35000
2258	20337	10000	2	2	100	100
2259	20337	10000	2	1	37500	37500
2260	20338	10000	2	2	100	100
2261	20338	10000	2	4100004	1	1
2262	20339	10000	2	2	110	110
2263	20339	10000	2	1	42500	42500
2264	20340	10000	2	2	120	120
2265	20340	10000	2	1	45000	45000
2266	20341	10000	2	2	130	130
2267	20341	10000	2	1	50000	50000
2268	20342	10000	2	2	140	140
2269	20342	10000	2	4100004	1	1
2270	20343	10000	2	2	150	150
